CompositeId,Refactorings,Project,Previous Commit,Current Commit,Smell Type,Smell Before,Smell After,Smells Added,Smells Removed,Smells Not Affected
15,"['Extract Method', 'Rename Parameter', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Method', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Parameter Type', 'Rename Variable', 'Change Parameter Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Parameter', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Variable']",okhttp,cd0c8188a2f7aed6ecaeea8edafb2770981c63c1,198c4b540afc1ed655af755411b8fa23650431bf,FeatureEnvy,76,51,0,25,51
15,"['Extract Method', 'Rename Parameter', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Method', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Parameter Type', 'Rename Variable', 'Change Parameter Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Parameter', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Variable']",okhttp,cd0c8188a2f7aed6ecaeea8edafb2770981c63c1,198c4b540afc1ed655af755411b8fa23650431bf,LongMethod,2,2,0,0,2
15,"['Extract Method', 'Rename Parameter', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Method', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Parameter Type', 'Rename Variable', 'Change Parameter Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Parameter', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Variable']",okhttp,cd0c8188a2f7aed6ecaeea8edafb2770981c63c1,198c4b540afc1ed655af755411b8fa23650431bf,MessageChain,88,110,22,0,88
15,"['Extract Method', 'Rename Parameter', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Method', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Parameter Type', 'Rename Variable', 'Change Parameter Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Parameter', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Variable']",okhttp,cd0c8188a2f7aed6ecaeea8edafb2770981c63c1,198c4b540afc1ed655af755411b8fa23650431bf,IntensiveCoupling,1,1,0,0,1
15,"['Extract Method', 'Rename Parameter', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Method', 'Change Variable Type', 'Change Variable Type', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Parameter Type', 'Rename Variable', 'Change Parameter Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Rename Variable', 'Rename Parameter', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Change Variable Type', 'Rename Variable', 'Extract Variable']",okhttp,cd0c8188a2f7aed6ecaeea8edafb2770981c63c1,198c4b540afc1ed655af755411b8fa23650431bf,DispersedCoupling,3,3,0,0,3
27,"['Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Extract Class', 'Rename Parameter', 'Move Method', 'Move Attribute', 'Change Parameter Type', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Method']",okhttp,0a248c50e9a9795cecc7becb40283784ae6be8bc,0f624b52bebbcac83f7cf8566dc25a694b6adbed,FeatureEnvy,5,4,0,1,4
27,"['Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Extract Class', 'Rename Parameter', 'Move Method', 'Move Attribute', 'Change Parameter Type', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Method']",okhttp,0a248c50e9a9795cecc7becb40283784ae6be8bc,0f624b52bebbcac83f7cf8566dc25a694b6adbed,LongMethod,3,3,0,0,3
27,"['Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Extract Class', 'Rename Parameter', 'Move Method', 'Move Attribute', 'Change Parameter Type', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Method']",okhttp,0a248c50e9a9795cecc7becb40283784ae6be8bc,0f624b52bebbcac83f7cf8566dc25a694b6adbed,MessageChain,2,2,0,0,2
27,"['Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Extract Class', 'Rename Parameter', 'Move Method', 'Move Attribute', 'Change Parameter Type', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Method']",okhttp,0a248c50e9a9795cecc7becb40283784ae6be8bc,0f624b52bebbcac83f7cf8566dc25a694b6adbed,IntensiveCoupling,2,1,0,1,1
27,"['Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Extract Class', 'Rename Parameter', 'Move Method', 'Move Attribute', 'Change Parameter Type', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Method']",okhttp,0a248c50e9a9795cecc7becb40283784ae6be8bc,0f624b52bebbcac83f7cf8566dc25a694b6adbed,LongParameterList,4,4,0,0,4
27,"['Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Extract Class', 'Rename Parameter', 'Move Method', 'Move Attribute', 'Change Parameter Type', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Method']",okhttp,0a248c50e9a9795cecc7becb40283784ae6be8bc,0f624b52bebbcac83f7cf8566dc25a694b6adbed,DispersedCoupling,0,1,1,0,0
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,FeatureEnvy,3,1,0,2,1
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,LongParameterList,3,2,0,1,2
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,LongMethod,1,0,0,1,0
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,DispersedCoupling,1,0,0,1,0
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,MessageChain,1,0,0,1,0
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,FeatureEnvy,3,1,0,2,1
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,LongParameterList,3,2,0,1,2
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,LongMethod,1,0,0,1,0
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,DispersedCoupling,1,0,0,1,0
36,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Change Parameter Type', 'Change Attribute Type', 'Change Return Type']",okhttp,9493b59700d8df0c75c9340618df27edb29b3bfe,7f74fcc9bdf9f85bc506be04257e6900be63e1e5,MessageChain,1,0,0,1,0
243,"['Extract Method', 'Extract Method']",okhttp,b26ad3e01ef2a7200f44bc309f6df852003e6992,7131fb250c34882c32f084c5b01a28ad0b6de25c,FeatureEnvy,1,1,0,0,1
243,"['Extract Method', 'Extract Method']",okhttp,b26ad3e01ef2a7200f44bc309f6df852003e6992,7131fb250c34882c32f084c5b01a28ad0b6de25c,LongMethod,1,0,0,1,0
243,"['Extract Method', 'Extract Method']",okhttp,b26ad3e01ef2a7200f44bc309f6df852003e6992,7131fb250c34882c32f084c5b01a28ad0b6de25c,IntensiveCoupling,1,0,0,1,0
243,"['Extract Method', 'Extract Method']",okhttp,b26ad3e01ef2a7200f44bc309f6df852003e6992,7131fb250c34882c32f084c5b01a28ad0b6de25c,DispersedCoupling,0,1,1,0,0
317,"['Move Class', 'Rename Variable', 'Move Method', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Attribute', 'Rename Attribute', 'Rename Method', 'Rename Variable', 'Change Variable Type']",okhttp,413323f10d68e7581431b289971ec780cd0485a6,6306aec01d095b5a5709f8ee1c4f38dec479d34b,MessageChain,9,10,1,0,9
317,"['Move Class', 'Rename Variable', 'Move Method', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Attribute', 'Rename Attribute', 'Rename Method', 'Rename Variable', 'Change Variable Type']",okhttp,413323f10d68e7581431b289971ec780cd0485a6,6306aec01d095b5a5709f8ee1c4f38dec479d34b,FeatureEnvy,9,12,3,0,9
317,"['Move Class', 'Rename Variable', 'Move Method', 'Move Method', 'Move Method', 'Rename Variable', 'Rename Attribute', 'Rename Attribute', 'Rename Method', 'Rename Variable', 'Change Variable Type']",okhttp,413323f10d68e7581431b289971ec780cd0485a6,6306aec01d095b5a5709f8ee1c4f38dec479d34b,LongMethod,1,0,0,1,0
368,"['Move Class', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,3d43a8dba89ccd7333c3ebcf74928e441790d943,LongMethod,2,0,0,2,0
368,"['Move Class', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,3d43a8dba89ccd7333c3ebcf74928e441790d943,LongParameterList,15,1,0,14,1
368,"['Move Class', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,3d43a8dba89ccd7333c3ebcf74928e441790d943,FeatureEnvy,1,0,0,1,0
368,"['Move Class', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,3d43a8dba89ccd7333c3ebcf74928e441790d943,LongMethod,2,0,0,2,0
368,"['Move Class', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,3d43a8dba89ccd7333c3ebcf74928e441790d943,LongParameterList,15,1,0,14,1
368,"['Move Class', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,3d43a8dba89ccd7333c3ebcf74928e441790d943,FeatureEnvy,1,0,0,1,0
424,"['Move Class', 'Move Method', 'Move Attribute', 'Move Method', 'Extract Class', 'Move Method', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Attribute', 'Move Method', 'Move Method', 'Rename Class']",okhttp,54dc2df914f2aae37fb48cc2c2f7560ee664bc2b,c5187583bbfe93fe58db80f95b5b478c84180c29,FeatureEnvy,1,0,0,1,0
428,"['Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Return Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Variable', 'Move Method', 'Change Variable Type']",okhttp,668721f7dacf2f2d0d7c1a681b57d3157eb275d1,e3b3180f9c4cc8821e9092955127935fa956a988,LongParameterList,1,0,0,1,0
428,"['Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Return Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Variable', 'Move Method', 'Change Variable Type']",okhttp,668721f7dacf2f2d0d7c1a681b57d3157eb275d1,e3b3180f9c4cc8821e9092955127935fa956a988,FeatureEnvy,11,5,0,6,5
428,"['Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Extract Class', 'Move Method', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Return Type', 'Change Variable Type', 'Rename Variable', 'Rename Variable', 'Change Variable Type', 'Rename Variable', 'Move Method', 'Change Variable Type']",okhttp,668721f7dacf2f2d0d7c1a681b57d3157eb275d1,e3b3180f9c4cc8821e9092955127935fa956a988,LongMethod,4,2,0,2,2
