CompositeId,Refactorings,Project,Previous Commit,Current Commit,Smell Type,Smell Before,Smell After,Smells Added,Smells Removed,Smells Not Affected
10,"['Change Return Type', 'Change Attribute Type', 'Rename Variable', 'Rename Attribute', 'Inline Variable', 'Move Method', 'Move Method', 'Extract Class', 'Move Attribute', 'Move Method']",jgit,33dc08c162f60acd4d803c721f78c64ddf194be9,2b1e942729617c45d2cb03b7556ab3d63253f64f,FeatureEnvy,2,1,0,1,1
10,"['Change Return Type', 'Change Attribute Type', 'Rename Variable', 'Rename Attribute', 'Inline Variable', 'Move Method', 'Move Method', 'Extract Class', 'Move Attribute', 'Move Method']",jgit,33dc08c162f60acd4d803c721f78c64ddf194be9,2b1e942729617c45d2cb03b7556ab3d63253f64f,DispersedCoupling,1,0,0,1,0
10,"['Change Return Type', 'Change Attribute Type', 'Rename Variable', 'Rename Attribute', 'Inline Variable', 'Move Method', 'Move Method', 'Extract Class', 'Move Attribute', 'Move Method']",jgit,33dc08c162f60acd4d803c721f78c64ddf194be9,2b1e942729617c45d2cb03b7556ab3d63253f64f,MessageChain,1,1,0,0,1
101,"['Extract Method', 'Extract Method', 'Extract Method', 'Change Attribute Type']",jgit,6c14d273faa89ab1657e818315b68f3bd672ff87,86cee68e0d9282ecc6a49792693309e8d5d9d984,LongMethod,1,0,0,1,0
101,"['Extract Method', 'Extract Method', 'Extract Method', 'Change Attribute Type']",jgit,6c14d273faa89ab1657e818315b68f3bd672ff87,86cee68e0d9282ecc6a49792693309e8d5d9d984,LongParameterList,1,1,0,0,1
101,"['Extract Method', 'Extract Method', 'Extract Method', 'Change Attribute Type']",jgit,6c14d273faa89ab1657e818315b68f3bd672ff87,86cee68e0d9282ecc6a49792693309e8d5d9d984,MessageChain,1,2,1,0,1
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,FeatureEnvy,9,10,1,0,9
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,LongMethod,8,6,0,2,6
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,IntensiveCoupling,4,4,0,0,4
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,DispersedCoupling,2,3,1,0,2
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,BrainMethod,1,0,0,1,0
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,LongParameterList,2,4,2,0,2
132,"['Rename Variable', 'Extract Method', 'Extract Variable', 'Rename Variable']",jgit,4e8feb96a3fdffdd64360ddf3632420a42470737,5f355ed4ad60118eb4331f0ea5b018d3fa16070b,MessageChain,3,6,3,0,3
168,"['Move Method', 'Move Method', 'Change Parameter Type', 'Rename Parameter', 'Change Parameter Type', 'Rename Parameter', 'Change Variable Type']",jgit,7e82be66cd3368c5476cc3cf8daa6d64bc54b83c,cc000f93a84b22e692a9c234486978703fdb8f30,ShotgunSurgery,1,0,0,1,0
168,"['Move Method', 'Move Method', 'Change Parameter Type', 'Rename Parameter', 'Change Parameter Type', 'Rename Parameter', 'Change Variable Type']",jgit,7e82be66cd3368c5476cc3cf8daa6d64bc54b83c,cc000f93a84b22e692a9c234486978703fdb8f30,LongMethod,1,0,0,1,0
168,"['Move Method', 'Move Method', 'Change Parameter Type', 'Rename Parameter', 'Change Parameter Type', 'Rename Parameter', 'Change Variable Type']",jgit,7e82be66cd3368c5476cc3cf8daa6d64bc54b83c,cc000f93a84b22e692a9c234486978703fdb8f30,FeatureEnvy,0,1,1,0,0
195,"['Pull Up Method', 'Extract Variable']",jgit,9a008d68b57713932c135e4333a4930d547272ca,6db9371250866b76b7eb54f8bc1c69ff79c19098,FeatureEnvy,3,2,0,1,2
195,"['Pull Up Method', 'Extract Variable']",jgit,9a008d68b57713932c135e4333a4930d547272ca,6db9371250866b76b7eb54f8bc1c69ff79c19098,LongMethod,1,1,0,0,1
195,"['Pull Up Method', 'Extract Variable']",jgit,9a008d68b57713932c135e4333a4930d547272ca,6db9371250866b76b7eb54f8bc1c69ff79c19098,DispersedCoupling,1,0,0,1,0
195,"['Pull Up Method', 'Extract Variable']",jgit,9a008d68b57713932c135e4333a4930d547272ca,6db9371250866b76b7eb54f8bc1c69ff79c19098,MessageChain,2,1,0,1,1
195,"['Pull Up Method', 'Extract Variable']",jgit,9a008d68b57713932c135e4333a4930d547272ca,6db9371250866b76b7eb54f8bc1c69ff79c19098,IntensiveCoupling,1,0,0,1,0
213,"['Inline Variable', 'Extract Method']",jgit,78db9bd17545186a6cb320f5846069d5ece7baba,08d2e0188c932d1c87f603c9c1435296a63910d2,ShotgunSurgery,1,1,0,0,1
213,"['Inline Variable', 'Extract Method']",jgit,78db9bd17545186a6cb320f5846069d5ece7baba,08d2e0188c932d1c87f603c9c1435296a63910d2,LongMethod,1,1,0,0,1
213,"['Inline Variable', 'Extract Method']",jgit,78db9bd17545186a6cb320f5846069d5ece7baba,08d2e0188c932d1c87f603c9c1435296a63910d2,FeatureEnvy,1,0,0,1,0
213,"['Inline Variable', 'Extract Method']",jgit,78db9bd17545186a6cb320f5846069d5ece7baba,08d2e0188c932d1c87f603c9c1435296a63910d2,LongParameterList,2,2,0,0,2
241,"['Extract Class', 'Move Method', 'Move Method', 'Extract Method', 'Move Method']",jgit,12a589fb577ebbd464cede7b06a7949c84a51350,4ca9bb5ab98c73ecc1be2d6983f46c477c53dc99,FeatureEnvy,3,3,0,0,3
241,"['Extract Class', 'Move Method', 'Move Method', 'Extract Method', 'Move Method']",jgit,12a589fb577ebbd464cede7b06a7949c84a51350,4ca9bb5ab98c73ecc1be2d6983f46c477c53dc99,LongMethod,2,1,0,1,1
241,"['Extract Class', 'Move Method', 'Move Method', 'Extract Method', 'Move Method']",jgit,12a589fb577ebbd464cede7b06a7949c84a51350,4ca9bb5ab98c73ecc1be2d6983f46c477c53dc99,MessageChain,1,1,0,0,1
241,"['Extract Class', 'Move Method', 'Move Method', 'Extract Method', 'Move Method']",jgit,12a589fb577ebbd464cede7b06a7949c84a51350,4ca9bb5ab98c73ecc1be2d6983f46c477c53dc99,DispersedCoupling,2,1,0,1,1
241,"['Extract Class', 'Move Method', 'Move Method', 'Extract Method', 'Move Method']",jgit,12a589fb577ebbd464cede7b06a7949c84a51350,4ca9bb5ab98c73ecc1be2d6983f46c477c53dc99,LongParameterList,0,3,3,0,0
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,LongMethod,4,3,0,1,3
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,LongParameterList,4,4,0,0,4
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,FeatureEnvy,1,0,0,1,0
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,DispersedCoupling,1,2,1,0,1
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,LongMethod,4,3,0,1,3
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,LongParameterList,4,4,0,0,4
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,FeatureEnvy,1,0,0,1,0
254,"['Move Class', 'Change Variable Type', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Attribute', 'Change Attribute Type', 'Extract Method', 'Extract Method', 'Extract Method', 'Extract Variable', 'Extract Method', 'Inline Variable', 'Change Parameter Type', 'Change Parameter Type', 'Rename Parameter', 'Rename Parameter', 'Change Variable Type', 'Extract Method', 'Change Return Type']",jgit,462bbc052e766ee9ea585cd4366165a8dac86496,d0fbaf502e5d46c9f19b2c0c5e94ad68b3557670,DispersedCoupling,1,2,1,0,1
309,"['Extract Method', 'Rename Variable', 'Extract Method', 'Rename Variable', 'Extract Method']",jgit,1052678372e075ddf10876ef4e42ce758cd8372f,69588c21fe2b2dd578a51015b5331dcb1b6fb9c0,FeatureEnvy,1,1,0,0,1
309,"['Extract Method', 'Rename Variable', 'Extract Method', 'Rename Variable', 'Extract Method']",jgit,1052678372e075ddf10876ef4e42ce758cd8372f,69588c21fe2b2dd578a51015b5331dcb1b6fb9c0,LongMethod,1,0,0,1,0
309,"['Extract Method', 'Rename Variable', 'Extract Method', 'Rename Variable', 'Extract Method']",jgit,1052678372e075ddf10876ef4e42ce758cd8372f,69588c21fe2b2dd578a51015b5331dcb1b6fb9c0,DispersedCoupling,1,2,1,0,1
309,"['Extract Method', 'Rename Variable', 'Extract Method', 'Rename Variable', 'Extract Method']",jgit,1052678372e075ddf10876ef4e42ce758cd8372f,69588c21fe2b2dd578a51015b5331dcb1b6fb9c0,ShotgunSurgery,1,0,0,1,0
309,"['Extract Method', 'Rename Variable', 'Extract Method', 'Rename Variable', 'Extract Method']",jgit,1052678372e075ddf10876ef4e42ce758cd8372f,69588c21fe2b2dd578a51015b5331dcb1b6fb9c0,LongParameterList,0,1,1,0,0
